ID	LABEL	Type
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Outdoor_leisure_activity		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Outdoor_swimming		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#PACO	PACO	Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Painting		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Per_month		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Per_week		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Physically_active_game		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Pilates		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Planting		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Polish_car		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Polishing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Preparing_food		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Pruning		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Pull_up		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Pulmonary_fitness		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Push_up		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Quad_skate		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Racquetball		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Raking		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Regular		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Regularity		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Relieve_muscle_tension		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Removing_leaf		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Removing_snow		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Required_condition		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Ringette		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Rock_climbing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Runnig_errand		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Running		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Sawing_wood		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Scrubbing_floor		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Scrubbing_wall		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Serving_food		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Setting_table		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Sewing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Shooting_baskets		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Shooting_pool		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Shopping		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Shoveling		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Shuffleboarding		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Sit_up		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Skate		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Skateboarding		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Ski		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Slow		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Snow		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Snowboard		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Soccer		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Social_dance		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Softball		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Spading_soil		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Speed		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Sprinting		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Squash		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Stair_climber		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Stair_climbing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Stationary_cycle		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Stationary_cycling		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Street_hockey		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Strength_exercise		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Stretch_muscle		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Stretching		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Strolling		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Sufficient_activity		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Surfing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Sweeping		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Swimming		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Tae_kwon_do		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Taebo		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Tai_chi		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Temporal_unit		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Tennis		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Tennis_for_2_hours_everyday_until_panting_and_sweating_a_lot		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Tennis
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Tidying		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Track_and_field		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Treadmill		Class
